A,x_match,q,compactness_2M_over_R,branch
23.2,5.0,2,3.0838355368089654,horizon_interior_static_caution
23.400000000000002,5.0,2,3.110420325919388,horizon_interior_static_caution
23.6,5.0,2,3.13700511502981,horizon_interior_static_caution
23.8,5.0,2,3.163589904140232,horizon_interior_static_caution
24.0,5.0,2,3.190174693250654,horizon_interior_static_caution
0.2,3.0,4,0.02215052832737484,subcompact
0.4,3.0,4,0.04430105665474968,subcompact
0.6000000000000001,3.0,4,0.06645158498212453,subcompact
0.8,3.0,4,0.08860211330949937,subcompact
1.0,3.0,4,0.1107526416368742,subcompact
1.2,3.0,4,0.13290316996424906,subcompact
1.4000000000000001,3.0,4,0.1550536982916239,subcompact
1.6,3.0,4,0.17720422661899873,subcompact
1.8,3.0,4,0.19935475494637359,subcompact
2.0,3.0,4,0.2215052832737484,subcompact
2.2,3.0,4,0.2436558116011233,subcompact
2.4000000000000004,3.0,4,0.2658063399284981,subcompact
2.6000000000000005,3.0,4,0.287956868255873,subcompact
2.8000000000000003,3.0,4,0.3101073965832478,subcompact
3.0000000000000004,3.0,4,0.33225792491062267,subcompact
3.2,3.0,4,0.35440845323799747,subcompact
3.4000000000000004,3.0,4,0.3765589815653724,subcompact
3.6000000000000005,3.0,4,0.39870950989274717,subcompact
3.8000000000000003,3.0,4,0.420860038220122,subcompact
4.0,3.0,4,0.4430105665474968,subcompact
4.2,3.0,4,0.46516109487487173,subcompact
4.4,3.0,4,0.4873116232022466,subcompact
4.6000000000000005,3.0,4,0.5094621515296215,subcompact
4.800000000000001,3.0,4,0.5316126798569962,subcompact
5.000000000000001,3.0,4,0.5537632081843712,subcompact
5.2,3.0,4,0.5759137365117459,subcompact
5.4,3.0,4,0.5980642648391208,subcompact
5.6000000000000005,3.0,4,0.6202147931664956,subcompact
5.800000000000001,3.0,4,0.6423653214938705,subcompact
6.000000000000001,3.0,4,0.6645158498212453,subcompact
6.2,3.0,4,0.6866663781486202,subcompact
6.4,3.0,4,0.7088169064759949,subcompact
6.6000000000000005,3.0,4,0.7309674348033699,subcompact
6.800000000000001,3.0,4,0.7531179631307447,subcompact
7.000000000000001,3.0,4,0.7752684914581196,subcompact
7.2,3.0,4,0.7974190197854943,subcompact
7.4,3.0,4,0.8195695481128691,compact_below_horizon
7.6000000000000005,3.0,4,0.841720076440244,compact_below_horizon
7.800000000000001,3.0,4,0.8638706047676189,compact_below_horizon
8.0,3.0,4,0.8860211330949936,compact_below_horizon
8.2,3.0,4,0.9081716614223684,compact_below_horizon
8.4,3.0,4,0.9303221897497435,compact_below_horizon
8.6,3.0,4,0.9524727180771182,compact_below_horizon
8.799999999999999,3.0,4,0.9746232464044929,compact_below_horizon
9.0,3.0,4,0.9967737747318679,horizon_near_ECO_branch
9.2,3.0,4,1.0189243030592425,horizon_interior_static_caution
9.4,3.0,4,1.0410748313866176,horizon_interior_static_caution
9.6,3.0,4,1.0632253597139925,horizon_interior_static_caution
9.8,3.0,4,1.0853758880413673,horizon_interior_static_caution
10.0,3.0,4,1.1075264163687422,horizon_interior_static_caution
10.2,3.0,4,1.1296769446961168,horizon_interior_static_caution
10.4,3.0,4,1.1518274730234919,horizon_interior_static_caution
10.6,3.0,4,1.1739780013508667,horizon_interior_static_caution
10.8,3.0,4,1.1961285296782416,horizon_interior_static_caution
11.0,3.0,4,1.2182790580056162,horizon_interior_static_caution
11.2,3.0,4,1.240429586332991,horizon_interior_static_caution
11.4,3.0,4,1.2625801146603661,horizon_interior_static_caution
11.6,3.0,4,1.2847306429877408,horizon_interior_static_caution
11.8,3.0,4,1.3068811713151156,horizon_interior_static_caution
12.0,3.0,4,1.3290316996424907,horizon_interior_static_caution
12.2,3.0,4,1.3511822279698653,horizon_interior_static_caution
12.4,3.0,4,1.3733327562972404,horizon_interior_static_caution
12.6,3.0,4,1.3954832846246152,horizon_interior_static_caution
12.8,3.0,4,1.4176338129519899,horizon_interior_static_caution
13.0,3.0,4,1.4397843412793647,horizon_interior_static_caution
13.2,3.0,4,1.4619348696067394,horizon_interior_static_caution
13.4,3.0,4,1.4840853979341144,horizon_interior_static_caution
13.6,3.0,4,1.5062359262614893,horizon_interior_static_caution
13.8,3.0,4,1.5283864545888641,horizon_interior_static_caution
14.0,3.0,4,1.550536982916239,horizon_interior_static_caution
14.2,3.0,4,1.5726875112436138,horizon_interior_static_caution
14.4,3.0,4,1.5948380395709887,horizon_interior_static_caution
14.6,3.0,4,1.6169885678983635,horizon_interior_static_caution
14.8,3.0,4,1.6391390962257382,horizon_interior_static_caution
15.0,3.0,4,1.661289624553113,horizon_interior_static_caution
15.2,3.0,4,1.6834401528804879,horizon_interior_static_caution
15.4,3.0,4,1.7055906812078627,horizon_interior_static_caution
15.6,3.0,4,1.7277412095352376,horizon_interior_static_caution
15.8,3.0,4,1.7498917378626127,horizon_interior_static_caution
16.0,3.0,4,1.7720422661899873,horizon_interior_static_caution
16.2,3.0,4,1.7941927945173621,horizon_interior_static_caution
16.4,3.0,4,1.8163433228447368,horizon_interior_static_caution
16.6,3.0,4,1.8384938511721118,horizon_interior_static_caution
16.8,3.0,4,1.860644379499487,horizon_interior_static_caution
17.0,3.0,4,1.8827949078268618,horizon_interior_static_caution
17.2,3.0,4,1.9049454361542364,horizon_interior_static_caution
17.4,3.0,4,1.9270959644816112,horizon_interior_static_caution
17.6,3.0,4,1.9492464928089863,horizon_interior_static_caution
17.8,3.0,4,1.971397021136361,horizon_interior_static_caution
18.0,3.0,4,1.9935475494637358,horizon_interior_static_caution
18.2,3.0,4,2.0156980777911104,horizon_interior_static_caution
18.4,3.0,4,2.037848606118485,horizon_interior_static_caution
18.6,3.0,4,2.0599991344458606,horizon_interior_static_caution
18.8,3.0,4,2.082149662773235,horizon_interior_static_caution
19.0,3.0,4,2.1043001911006103,horizon_interior_static_caution
19.2,3.0,4,2.126450719427985,horizon_interior_static_caution
19.400000000000002,3.0,4,2.14860124775536,horizon_interior_static_caution
19.6,3.0,4,2.1707517760827346,horizon_interior_static_caution
19.8,3.0,4,2.1929023044101092,horizon_interior_static_caution
20.0,3.0,4,2.2150528327374843,horizon_interior_static_caution
20.2,3.0,4,2.237203361064859,horizon_interior_static_caution
20.400000000000002,3.0,4,2.259353889392234,horizon_interior_static_caution
20.6,3.0,4,2.281504417719609,horizon_interior_static_caution
20.8,3.0,4,2.3036549460469837,horizon_interior_static_caution
21.0,3.0,4,2.3258054743743584,horizon_interior_static_caution
21.2,3.0,4,2.3479560027017334,horizon_interior_static_caution
21.400000000000002,3.0,4,2.370106531029108,horizon_interior_static_caution
21.6,3.0,4,2.392257059356483,horizon_interior_static_caution
21.8,3.0,4,2.4144075876838578,horizon_interior_static_caution
22.0,3.0,4,2.4365581160112324,horizon_interior_static_caution
22.2,3.0,4,2.4587086443386075,horizon_interior_static_caution
22.400000000000002,3.0,4,2.4808591726659825,horizon_interior_static_caution
22.6,3.0,4,2.503009700993357,horizon_interior_static_caution
22.8,3.0,4,2.5251602293207323,horizon_interior_static_caution
23.0,3.0,4,2.547310757648107,horizon_interior_static_caution
23.2,3.0,4,2.5694612859754815,horizon_interior_static_caution
23.400000000000002,3.0,4,2.5916118143028566,horizon_interior_static_caution
23.6,3.0,4,2.613762342630231,horizon_interior_static_caution
23.8,3.0,4,2.6359128709576063,horizon_interior_static_caution
24.0,3.0,4,2.6580633992849814,horizon_interior_static_caution
0.2,4.0,4,0.022765723776759554,subcompact
0.4,4.0,4,0.04553144755351911,subcompact
0.6000000000000001,4.0,4,0.06829717133027866,subcompact
0.8,4.0,4,0.09106289510703822,subcompact
1.0,4.0,4,0.11382861888379776,subcompact
1.2,4.0,4,0.13659434266055728,subcompact
1.4000000000000001,4.0,4,0.15936006643731687,subcompact
1.6,4.0,4,0.18212579021407643,subcompact
1.8,4.0,4,0.20489151399083597,subcompact
2.0,4.0,4,0.22765723776759553,subcompact
2.2,4.0,4,0.2504229615443551,subcompact
2.4000000000000004,4.0,4,0.2731886853211146,subcompact
2.6000000000000005,4.0,4,0.29595440909787424,subcompact
2.8000000000000003,4.0,4,0.31872013287463374,subcompact
3.0000000000000004,4.0,4,0.34148585665139336,subcompact
3.2,4.0,4,0.36425158042815287,subcompact
3.4000000000000004,4.0,4,0.3870173042049124,subcompact
3.6000000000000005,4.0,4,0.409783027981672,subcompact
3.8000000000000003,4.0,4,0.4325487517584315,subcompact
4.0,4.0,4,0.45531447553519105,subcompact
4.2,4.0,4,0.4780801993119506,subcompact
4.4,4.0,4,0.5008459230887102,subcompact
4.6000000000000005,4.0,4,0.5236116468654698,subcompact
4.800000000000001,4.0,4,0.5463773706422292,subcompact
5.000000000000001,4.0,4,0.5691430944189889,subcompact
5.2,4.0,4,0.5919088181957484,subcompact
5.4,4.0,4,0.614674541972508,subcompact
5.6000000000000005,4.0,4,0.6374402657492675,subcompact
5.800000000000001,4.0,4,0.660205989526027,subcompact
6.000000000000001,4.0,4,0.6829717133027867,subcompact
6.2,4.0,4,0.7057374370795461,subcompact
6.4,4.0,4,0.7285031608563057,subcompact
6.6000000000000005,4.0,4,0.7512688846330653,subcompact
6.800000000000001,4.0,4,0.7740346084098249,subcompact
7.000000000000001,4.0,4,0.7968003321865844,subcompact
7.2,4.0,4,0.8195660559633439,compact_below_horizon
7.4,4.0,4,0.8423317797401035,compact_below_horizon
7.6000000000000005,4.0,4,0.865097503516863,compact_below_horizon
7.800000000000001,4.0,4,0.8878632272936225,compact_below_horizon
8.0,4.0,4,0.9106289510703821,compact_below_horizon
8.2,4.0,4,0.9333946748471416,compact_below_horizon
8.4,4.0,4,0.9561603986239012,compact_below_horizon
8.6,4.0,4,0.9789261224006607,compact_below_horizon
8.799999999999999,4.0,4,1.0016918461774202,horizon_interior_static_caution
9.0,4.0,4,1.0244575699541798,horizon_interior_static_caution
9.2,4.0,4,1.0472232937309394,horizon_interior_static_caution
9.4,4.0,4,1.0699890175076991,horizon_interior_static_caution
9.6,4.0,4,1.0927547412844583,horizon_interior_static_caution
9.8,4.0,4,1.115520465061218,horizon_interior_static_caution
10.0,4.0,4,1.1382861888379776,horizon_interior_static_caution
10.2,4.0,4,1.1610519126147372,horizon_interior_static_caution
10.4,4.0,4,1.1838176363914967,horizon_interior_static_caution
10.6,4.0,4,1.2065833601682563,horizon_interior_static_caution
10.8,4.0,4,1.229349083945016,horizon_interior_static_caution
11.0,4.0,4,1.2521148077217752,horizon_interior_static_caution
11.2,4.0,4,1.2748805314985348,horizon_interior_static_caution
11.4,4.0,4,1.2976462552752945,horizon_interior_static_caution
11.6,4.0,4,1.3204119790520539,horizon_interior_static_caution
11.8,4.0,4,1.3431777028288137,horizon_interior_static_caution
12.0,4.0,4,1.3659434266055732,horizon_interior_static_caution
12.2,4.0,4,1.3887091503823328,horizon_interior_static_caution
12.4,4.0,4,1.4114748741590921,horizon_interior_static_caution
12.6,4.0,4,1.4342405979358517,horizon_interior_static_caution
12.8,4.0,4,1.4570063217126115,horizon_interior_static_caution
13.0,4.0,4,1.4797720454893708,horizon_interior_static_caution
13.2,4.0,4,1.5025377692661304,horizon_interior_static_caution
13.4,4.0,4,1.5253034930428901,horizon_interior_static_caution
13.6,4.0,4,1.5480692168196495,horizon_interior_static_caution
13.8,4.0,4,1.570834940596409,horizon_interior_static_caution
14.0,4.0,4,1.5936006643731686,horizon_interior_static_caution
14.2,4.0,4,1.6163663881499282,horizon_interior_static_caution
14.4,4.0,4,1.6391321119266877,horizon_interior_static_caution
14.6,4.0,4,1.6618978357034473,horizon_interior_static_caution
14.8,4.0,4,1.684663559480207,horizon_interior_static_caution
15.0,4.0,4,1.7074292832569664,horizon_interior_static_caution
15.2,4.0,4,1.730195007033726,horizon_interior_static_caution
15.4,4.0,4,1.7529607308104855,horizon_interior_static_caution
15.6,4.0,4,1.7757264545872449,horizon_interior_static_caution
15.8,4.0,4,1.7984921783640047,horizon_interior_static_caution
16.0,4.0,4,1.8212579021407642,horizon_interior_static_caution
16.2,4.0,4,1.8440236259175238,horizon_interior_static_caution
16.4,4.0,4,1.8667893496942831,horizon_interior_static_caution
16.6,4.0,4,1.8895550734710431,horizon_interior_static_caution
16.8,4.0,4,1.9123207972478025,horizon_interior_static_caution
17.0,4.0,4,1.9350865210245618,horizon_interior_static_caution
17.2,4.0,4,1.9578522448013214,horizon_interior_static_caution
17.4,4.0,4,1.980617968578081,horizon_interior_static_caution
17.6,4.0,4,2.003383692354841,horizon_interior_static_caution
17.8,4.0,4,2.0261494161316,horizon_interior_static_caution
18.0,4.0,4,2.0489151399083596,horizon_interior_static_caution
18.2,4.0,4,2.071680863685119,horizon_interior_static_caution
18.4,4.0,4,2.0944465874618787,horizon_interior_static_caution
18.6,4.0,4,2.1172123112386383,horizon_interior_static_caution
18.8,4.0,4,2.1399780350153983,horizon_interior_static_caution
19.0,4.0,4,2.1627437587921574,horizon_interior_static_caution
19.2,4.0,4,2.1855094825689165,horizon_interior_static_caution
19.400000000000002,4.0,4,2.208275206345677,horizon_interior_static_caution
19.6,4.0,4,2.231040930122436,horizon_interior_static_caution
19.8,4.0,4,2.253806653899196,horizon_interior_static_caution
20.0,4.0,4,2.276572377675955,horizon_interior_static_caution
20.2,4.0,4,2.2993381014527148,horizon_interior_static_caution
20.400000000000002,4.0,4,2.322103825229475,horizon_interior_static_caution
20.6,4.0,4,2.344869549006234,horizon_interior_static_caution
20.8,4.0,4,2.3676352727829935,horizon_interior_static_caution
21.0,4.0,4,2.390400996559753,horizon_interior_static_caution
21.2,4.0,4,2.4131667203365126,horizon_interior_static_caution
21.400000000000002,4.0,4,2.435932444113272,horizon_interior_static_caution
21.6,4.0,4,2.458698167890032,horizon_interior_static_caution
21.8,4.0,4,2.4814638916667913,horizon_interior_static_caution
22.0,4.0,4,2.5042296154435504,horizon_interior_static_caution
22.2,4.0,4,2.5269953392203104,horizon_interior_static_caution
22.400000000000002,4.0,4,2.54976106299707,horizon_interior_static_caution
22.6,4.0,4,2.5725267867738295,horizon_interior_static_caution
22.8,4.0,4,2.595292510550589,horizon_interior_static_caution
23.0,4.0,4,2.6180582343273486,horizon_interior_static_caution
23.2,4.0,4,2.6408239581041077,horizon_interior_static_caution
23.400000000000002,4.0,4,2.6635896818808678,horizon_interior_static_caution
23.6,4.0,4,2.6863554056576273,horizon_interior_static_caution
23.8,4.0,4,2.709121129434387,horizon_interior_static_caution
24.0,4.0,4,2.7318868532111464,horizon_interior_static_caution
0.2,5.0,4,0.021951118757614956,subcompact
0.4,5.0,4,0.04390223751522991,subcompact
0.6000000000000001,5.0,4,0.06585335627284487,subcompact
0.8,5.0,4,0.08780447503045982,subcompact
1.0,5.0,4,0.10975559378807477,subcompact
1.2,5.0,4,0.13170671254568972,subcompact
1.4000000000000001,5.0,4,0.1536578313033047,subcompact
1.6,5.0,4,0.17560895006091964,subcompact
1.8,5.0,4,0.19756006881853458,subcompact
2.0,5.0,4,0.21951118757614954,subcompact
2.2,5.0,4,0.24146230633376453,subcompact
2.4000000000000004,5.0,4,0.2634134250913795,subcompact
2.6000000000000005,5.0,4,0.28536454384899446,subcompact
2.8000000000000003,5.0,4,0.3073156626066094,subcompact
3.0000000000000004,5.0,4,0.3292667813642244,subcompact
3.2,5.0,4,0.3512179001218393,subcompact
3.4000000000000004,5.0,4,0.37316901887945425,subcompact
3.6000000000000005,5.0,4,0.3951201376370692,subcompact
3.8000000000000003,5.0,4,0.4170712563946842,subcompact
4.0,5.0,4,0.4390223751522991,subcompact
4.2,5.0,4,0.46097349390991404,subcompact
4.4,5.0,4,0.48292461266752906,subcompact
4.6000000000000005,5.0,4,0.504875731425144,subcompact
4.800000000000001,5.0,4,0.526826850182759,subcompact
5.000000000000001,5.0,4,0.5487779689403739,subcompact
5.2,5.0,4,0.5707290876979889,subcompact
5.4,5.0,4,0.5926802064556038,subcompact
5.6000000000000005,5.0,4,0.6146313252132188,subcompact
5.800000000000001,5.0,4,0.6365824439708337,subcompact
6.000000000000001,5.0,4,0.6585335627284488,subcompact
6.2,5.0,4,0.6804846814860636,subcompact
6.4,5.0,4,0.7024358002436786,subcompact
6.6000000000000005,5.0,4,0.7243869190012936,subcompact
6.800000000000001,5.0,4,0.7463380377589085,subcompact
7.000000000000001,5.0,4,0.7682891565165235,subcompact
7.2,5.0,4,0.7902402752741383,subcompact
7.4,5.0,4,0.8121913940317533,compact_below_horizon
7.6000000000000005,5.0,4,0.8341425127893684,compact_below_horizon
7.800000000000001,5.0,4,0.8560936315469833,compact_below_horizon
8.0,5.0,4,0.8780447503045982,compact_below_horizon
8.2,5.0,4,0.8999958690622131,compact_below_horizon
8.4,5.0,4,0.9219469878198281,compact_below_horizon
8.6,5.0,4,0.943898106577443,compact_below_horizon
8.799999999999999,5.0,4,0.9658492253350579,compact_below_horizon
9.0,5.0,4,0.987800344092673,horizon_near_ECO_branch
9.2,5.0,4,1.0097514628502877,horizon_interior_static_caution
9.4,5.0,4,1.0317025816079028,horizon_interior_static_caution
9.6,5.0,4,1.0536537003655178,horizon_interior_static_caution
9.8,5.0,4,1.0756048191231329,horizon_interior_static_caution
10.0,5.0,4,1.0975559378807476,horizon_interior_static_caution
10.2,5.0,4,1.1195070566383627,horizon_interior_static_caution
10.4,5.0,4,1.1414581753959778,horizon_interior_static_caution
10.6,5.0,4,1.1634092941535925,horizon_interior_static_caution
10.8,5.0,4,1.1853604129112076,horizon_interior_static_caution
11.0,5.0,4,1.2073115316688225,horizon_interior_static_caution
11.2,5.0,4,1.2292626504264375,horizon_interior_static_caution
11.4,5.0,4,1.2512137691840524,horizon_interior_static_caution
11.6,5.0,4,1.2731648879416673,horizon_interior_static_caution
11.8,5.0,4,1.2951160066992824,horizon_interior_static_caution
12.0,5.0,4,1.3170671254568973,horizon_interior_static_caution
12.2,5.0,4,1.3390182442145122,horizon_interior_static_caution
12.4,5.0,4,1.3609693629721271,horizon_interior_static_caution
12.6,5.0,4,1.3829204817297422,horizon_interior_static_caution
12.8,5.0,4,1.4048716004873572,horizon_interior_static_caution
13.0,5.0,4,1.426822719244972,horizon_interior_static_caution
13.2,5.0,4,1.448773838002587,horizon_interior_static_caution
13.4,5.0,4,1.470724956760202,horizon_interior_static_caution
13.6,5.0,4,1.4926760755178168,horizon_interior_static_caution
13.8,5.0,4,1.514627194275432,horizon_interior_static_caution
14.0,5.0,4,1.5365783130330468,horizon_interior_static_caution
14.2,5.0,4,1.5585294317906615,horizon_interior_static_caution
14.4,5.0,4,1.5804805505482766,horizon_interior_static_caution
14.6,5.0,4,1.6024316693058918,horizon_interior_static_caution
14.8,5.0,4,1.6243827880635067,horizon_interior_static_caution
15.0,5.0,4,1.6463339068211216,horizon_interior_static_caution
15.2,5.0,4,1.6682850255787367,horizon_interior_static_caution
15.4,5.0,4,1.6902361443363514,horizon_interior_static_caution
15.6,5.0,4,1.7121872630939665,horizon_interior_static_caution
15.8,5.0,4,1.7341383818515816,horizon_interior_static_caution
16.0,5.0,4,1.7560895006091963,horizon_interior_static_caution
16.2,5.0,4,1.778040619366811,horizon_interior_static_caution
16.4,5.0,4,1.7999917381244261,horizon_interior_static_caution
16.6,5.0,4,1.8219428568820413,horizon_interior_static_caution
16.8,5.0,4,1.8438939756396562,horizon_interior_static_caution
17.0,5.0,4,1.865845094397271,horizon_interior_static_caution
17.2,5.0,4,1.887796213154886,horizon_interior_static_caution
17.4,5.0,4,1.9097473319125007,horizon_interior_static_caution
17.6,5.0,4,1.9316984506701163,horizon_interior_static_caution
17.8,5.0,4,1.953649569427731,horizon_interior_static_caution
18.0,5.0,4,1.975600688185346,horizon_interior_static_caution
18.2,5.0,4,1.9975518069429608,horizon_interior_static_caution
18.4,5.0,4,2.0195029257005754,horizon_interior_static_caution
18.6,5.0,4,2.041454044458191,horizon_interior_static_caution
18.8,5.0,4,2.0634051632158057,horizon_interior_static_caution
19.0,5.0,4,2.0853562819734206,horizon_interior_static_caution
19.2,5.0,4,2.1073074007310355,horizon_interior_static_caution
19.400000000000002,5.0,4,2.129258519488651,horizon_interior_static_caution
19.6,5.0,4,2.1512096382462658,horizon_interior_static_caution
19.8,5.0,4,2.1731607570038807,horizon_interior_static_caution
20.0,5.0,4,2.195111875761495,horizon_interior_static_caution
20.2,5.0,4,2.2170629945191105,horizon_interior_static_caution
20.400000000000002,5.0,4,2.2390141132767254,horizon_interior_static_caution
20.6,5.0,4,2.2609652320343403,horizon_interior_static_caution
20.8,5.0,4,2.2829163507919557,horizon_interior_static_caution
21.0,5.0,4,2.30486746954957,horizon_interior_static_caution
21.2,5.0,4,2.326818588307185,horizon_interior_static_caution
21.400000000000002,5.0,4,2.3487697070648004,horizon_interior_static_caution
21.6,5.0,4,2.3707208258224153,horizon_interior_static_caution
21.8,5.0,4,2.39267194458003,horizon_interior_static_caution
22.0,5.0,4,2.414623063337645,horizon_interior_static_caution
22.2,5.0,4,2.43657418209526,horizon_interior_static_caution
22.400000000000002,5.0,4,2.4585253008528754,horizon_interior_static_caution
22.6,5.0,4,2.48047641961049,horizon_interior_static_caution
22.8,5.0,4,2.5024275383681047,horizon_interior_static_caution
23.0,5.0,4,2.52437865712572,horizon_interior_static_caution
23.2,5.0,4,2.5463297758833345,horizon_interior_static_caution
23.400000000000002,5.0,4,2.56828089464095,horizon_interior_static_caution
23.6,5.0,4,2.590232013398565,horizon_interior_static_caution
23.8,5.0,4,2.6121831321561797,horizon_interior_static_caution
24.0,5.0,4,2.6341342509137946,horizon_interior_static_caution
